Name,Target,Precursors,Temperature (C),Dwell Duration (h),Furnace
NSC-270,Na2.867Zr0.976Nb0.709Y0.315(PO4)1.0(SiO4)2.0,"['Na2CO3', 'ZrO2', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-271,Na3.085Ta1.226Y0.516Zn0.257(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Ta2O5', 'Y2O3', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-272,Na2.966Nb1.026Y0.722Ge0.252(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'Y2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-273,Na3.562Zr1.117Ti0.645La0.238(PO4)1.0(SiO4)2.0,"['Na2CO3', 'ZrO2', 'TiO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-274,Na3.533Zr1.213Ti0.575La0.212(PO4)1.0(SiO4)2.0,"['ZrO2', 'TiO2', 'La2O3', 'NH4H2PO4', 'Na2CO3', 'SiO2']",1100.0,0.2,BF
NSC-275,Na3.855Hf1.34In0.505Ge0.156(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-276,Na3.683Hf0.164Zr1.662Mg0.174(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-277,Na3.059Nb0.893Ti0.433Y0.674(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-278,Na3.847Hf0.205Zr1.547Mg0.249(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-279,Na3.79Hf0.549In0.446Sn1.005(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'In2O3', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-280,Na3.739Hf0.805In0.399Sn0.796(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'In2O3', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-281,Na3.649Nb0.566Ti0.104In0.883Sn0.448(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'TiO2', 'In2O3', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-282,Na3.792Hf0.985Sn0.713Y0.157Zn0.145(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'SnO2', 'Y2O3', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-283,Na2.878Nb0.878Sn0.627Y0.495(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'SnO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-284,Na2.761Hf1.079Nb0.705La0.215(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'Nb2O5', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-285,Na3.866Hf1.485In0.355Ga0.159(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-286,Na3.621Nb0.854In1.016Ga0.13(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-287,Na3.866Hf1.485In0.355Ga0.159(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-288,Na3.621Nb0.854In1.016Ga0.13(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-289,Na3.649Nb0.566Ti0.104In0.883Sn0.448(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'TiO2', 'In2O3', 'SnO2', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-290,Na3.792Hf0.985Sn0.713Y0.157Zn0.145(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'SnO2', 'Y2O3', 'ZnO', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-291,Na2.867Zr0.976Nb0.709Y0.315(PO4)1.0(SiO4)2.0,"['Na2CO3', 'ZrO2', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-292,Na2.966Nb1.026Y0.722Ge0.252(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'Y2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-293,Na3.847Hf0.205Zr1.547Mg0.249(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-294,Na3.123Nb1.08Y0.637Ga0.282(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'Y2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-295,Na3.679Ti1.656Y0.344(PO4)1.0(SiO4)2.0,"['Na2CO3', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-296,Na3.814Hf0.554Nb0.589Mg0.199In0.658(PO4)1.0(SiO4)2.0,"['In2O3', 'NH4H2PO4', 'SiO2', 'Na2CO3', 'HfO2', 'Nb2O5', 'MgO']",900.0,0.2,BF
NSC-297,Na3.194Hf0.66Ta0.419Sn0.599Y0.323(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'Ta2O5', 'SnO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-298,Na3.631Zr0.671Ta0.451In0.751Ge0.127(PO4)1.0(SiO4)2.0,"['Na2CO3', 'ZrO2', 'Ta2O5', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-299,Na3.73Nb0.902Mg0.196In0.902(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Nb2O5', 'MgO', 'In2O3', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-300,Na3.768Hf0.425Zr1.362Zn0.213(PO4)1.0(SiO4)2.0,"['Na2CO3', 'HfO2', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-301,Na1.998Ta1.592La0.408(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Ta2O5', 'La2O3', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-302,Na2.454Ta1.385Y0.615(PO4)1.0(SiO4)2.0,"['Na2CO3', 'Ta2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",900.0,0.2,BF
NSC-303,Na2.53Zr0.66Mg0.66Sn0.66(PO4)3.99,"['Na2CO3', 'ZrO2', 'MgO', 'SnO2', 'NH4H2PO4']",,,BF
NSC-304,Na3.533Zr1.213Ti0.575La0.212(PO4)1.33(SiO4)2.0,"['Na2CO3', 'ZrO2', 'TiO2', 'La2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-305,Na2.2Zr0.5Mg0.5Ti0.5Sn0.5(PO4)3.99,"['Na2CO3', 'ZrO2', 'MgO', 'TiO2', 'SnO2', 'NH4H2PO4']",,,BF
NSC-306,Na3.562Zr1.117Ti0.645La0.238(PO4)1.33(SiO4)2.0,"['Na2CO3', 'ZrO2', 'TiO2', 'La2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-307,Na3.777Hf0.824Zr0.743In0.286Ga0.147(PO4)1.33(SiO4)2.0,"['Ga2O3', 'NH4H2PO4', 'SiO2', 'Na2CO3', 'HfO2', 'ZrO2', 'In2O3']",,,BF
NSC-308,Na3.855Hf1.34In0.505Ge0.156(PO4)1.33(SiO4)2.0,"['Na2CO3', 'HfO2', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",,,BF
NSC-309,Na3.866Hf1.485In0.355Ga0.159(PO4)1.33(SiO4)2.0,"['Na2CO3', 'HfO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-310,Na3.761Zr0.925Ti0.656Y0.419(PO4)1.33(SiO4)2.0,"['Na2CO3', 'ZrO2', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-311,Na2.867Zr0.976Nb0.709Y0.315(PO4)1.33(SiO4)2.0,"['Na2CO3', 'ZrO2', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-312,Na2.761Hf1.079Nb0.705La0.215(PO4)1.33(SiO4)2.0,"['Na2CO3', 'HfO2', 'Nb2O5', 'La2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-313,Na3.683Hf0.164Zr1.662Mg0.174(PO4)1.33(SiO4)2.0,"['Na2CO3', 'HfO2', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",,,BF
NSC-314,Na3.706Hf1.153Ti0.478Y0.369(PO4)1.33(SiO4)2.0,"['Na2CO3', 'HfO2', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-315,Na3.768Hf0.425Zr1.362Zn0.213(PO4)1.33(SiO4)2.0,"['Na2CO3', 'HfO2', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",,,BF
NSC-316,Na3.842Zr0.624Ti0.152In0.493Sn0.731(PO4)1.33(SiO4)2.0,"['Na2CO3', 'ZrO2', 'TiO2', 'In2O3', 'SnO2', 'NH4H2PO4', 'SiO2']",,,BF
NSC-317,Na3.631Zr0.671Ta0.451In0.751Ge0.127(PO4)1.33(SiO4)2.0,"['Na2CO3', 'ZrO2', 'Ta2O5', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",,,BF
NSC-318,Na2.933Hf0.944Ta0.299Nb0.395Y0.361(PO4)1.33(SiO4)2.0,"['Na2CO3', 'HfO2', 'Ta2O5', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",,,BF
NSC-319,Na4.08896514Hf0.5250408Mg0.35082275Nb0.48214899In0.64198746Si1.85575707P1.14424293O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'MgO', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-320,Na4.22131043Zr0.98972713Ta0.24300495In0.66046057Si2.42009932Ge0.10680736P0.57990068O12,"['Na2CO3', 'ZrO2', 'Ta2O5', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-321,Na4.16906667Hf0.59998791Zr0.56377824In0.73753927Ga0.09869458Si1.95382676P1.04617324O12,"['Na2CO3', 'HfO2', 'ZrO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-322,Na4.22480421Zr0.83276942Ti0.10918603In0.68389669Si2.15683441Sn0.37414785P0.84316559O12,"['Na2CO3', 'ZrO2', 'TiO2', 'In2O3', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-323,Na2.67934035Y0.56047807Hf0.84845005Ta0.480018Nb0.11105388Si1.46635775P1.53364225O12,"['Na2CO3', 'HfO2', 'Ta2O5', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-324,Na3.20423099Y0.69123316Hf0.87102177Ti0.43774507Si1.2217041P1.7782959O12,"['Na2CO3', 'HfO2', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-325,Na3.60424627Y0.72147045Zr0.72096894Ti0.55756062Si1.55511708P1.44488292O12,"['Na2CO3', 'ZrO2', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-326,Na4.62347607Hf0.20714755Zr1.19089318Zn0.60195927Si1.99924153P1.00075847O12,"['Na2CO3', 'HfO2', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-327,Na3.11531338Y0.46883462Zr0.66483477Nb0.86633062Si2.22959908P0.77040092O12,"['Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2', 'Na2CO3', 'ZrO2']",1100.0,0.2,BF
NSC-328,Na3.87947251La0.21427099Zr1.35835678Ti0.42737222Si2.3125222P0.6874778O12,"['Na2CO3', 'ZrO2', 'TiO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-329,Na3.17801791La0.38291839Zr1.07575408Ti0.54132753Si1.50618879P1.49381121O12,"['Na2CO3', 'ZrO2', 'TiO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-330,Na3.31786641Hf0.79034015In1.07344204Si0.94280015Ge0.13621781P2.05719985O12,"['Na2CO3', 'HfO2', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-331,Na4.02209763Hf0.15265632Mg0.37947178Zr1.4678719Si1.89750884P1.10249116O12,"['Na2CO3', 'HfO2', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-332,Na3.75963693Hf0.83421567In1.0472835Ga0.11850083Si1.25206742P1.74793258O12,"['Na2CO3', 'HfO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-333,Na0.57117616Ta0.48074895Ge1.51925105P3O12,"['Na2CO3', 'Ta2O5', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-334,Na0.69136233Zr1.62851121Nb0.37148879P3O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'NH4H2PO4']",1100.0,0.2,BF
NSC-335,Na0.42073528Zr1.38248662Ta0.61751338P3O12,"['Na2CO3', 'ZrO2', 'Ta2O5', 'NH4H2PO4']",1100.0,0.2,BF
NSC-336,Na0.36468532Zr0.1365381Nb0.66846789Ge1.19499401P3O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-337,Na1.1Zr0.84929018Sn0.72151426Ge0.42919556P3O12,"['Na2CO3', 'ZrO2', 'SnO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-338,Na1.1Hf0.99903105Zr0.88595726Ge0.11501169P3O12,"['Na2CO3', 'HfO2', 'ZrO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-339,Na3.22136065Hf0.23042595Zr1.76957405Si1.92850968P1.07149032O12,"['Na2CO3', 'HfO2', 'ZrO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-340,Na2.03018702La0.34174656Hf0.9995496Nb0.65870384Si1.16258183P1.83741817O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-341,Na4.45571135Hf0.59403253Zr0.64013617In0.68957672Ga0.07625458Si2.28481538P0.71518462O12,"['Na2CO3', 'HfO2', 'ZrO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-342,Na1.1Zr1.80195093Ge0.19804907P3O12,"['GeO2', 'NH4H2PO4', 'Na2CO3', 'ZrO2']",1100.0,0.2,BF
NSC-343,Na3.3Al0.38284634In1.61715366P3O12,"['Na2CO3', 'In2O3', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-344,Na0.5850911Nb0.468099Ge1.531901P3O12,"['Na2CO3', 'Nb2O5', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-345,Na3.89351685Hf0.7154311In1.14827688Ga0.13629202Si1.25499187P1.74500813O12,"['Na2CO3', 'HfO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-346,Na3.37047236Zr1.81136265In0.18863735Si1.87542843P1.12457157O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-347,Na2.11680202Zr1.38995967In0.61004033Si0.31432514P2.68567486O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-348,Na1.1Zr0.1770911Ge1.8229089P3O12,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-349,Na1.1Zr0.28884725Ti0.64008246Ge1.0710703P3O12,"['Na2CO3', 'ZrO2', 'TiO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-350,Na1.1Zr0.4372023Ti0.45139388Sn0.3991708Ge0.71223301P3O12,"['Na2CO3', 'ZrO2', 'TiO2', 'SnO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-351,Na1.1Hf0.948576Zr0.89762441Sn0.09321807Ge0.06058151P3O12,"['Na2CO3', 'HfO2', 'ZrO2', 'SnO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-352,Na1.1Hf0.76242699Zr0.89460905Ti0.23118792Ge0.11177605P3O12,"['Na2CO3', 'HfO2', 'ZrO2', 'TiO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-353,Na4.4Zr0.98969169Ti0.09165304Si3Sn0.78652205Ge0.13213322O12,"['Na2CO3', 'ZrO2', 'TiO2', 'SnO2', 'GeO2', 'SiO2']",1100.0,0.2,BF
NSC-354,Na1.1Hf0.65926497Zr1.34073503P3O12,"['Na2CO3', 'HfO2', 'ZrO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-355,Na1.1Hf1.81497572Sn0.18502428P3O12,"['Na2CO3', 'HfO2', 'SnO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-356,Na1.1Sn1.20615875Ge0.79384125P3O12,"['Na2CO3', 'SnO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-357,Na1.1Hf1.23323086Ti0.76676914P3O12,"['Na2CO3', 'HfO2', 'TiO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-358,Na1.1Ti1.14397896Ge0.85602104P3O12,"['Na2CO3', 'TiO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-359,Na1.1Hf1.84852043Ge0.15147957P3O12,"['Na2CO3', 'HfO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-360,Na2.12154348Zr1.07132411In0.92867589P3O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-361,Na2.08454895La0.18751243Hf1.41517289Nb0.39731468Si1.10484676P1.89515324O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-362,Na3.56208293Hf0.93580012Mg0.1191586Zr0.94504128Si1.99994001P1.00005999O12,"['Na2CO3', 'HfO2', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-363,Na2.87908874Y0.91502647Hf0.48105802Ti0.60391552Si0.70232693P2.29767307O12,"['Na2CO3', 'HfO2', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-364,Na4.3219484Hf0.41136632Zr1.35889944Zn0.22973425Si2.4695755P0.5304245O12,"['Na2CO3', 'HfO2', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-365,Na3.01150721Zr1.79070568In0.20929432Si1.52843952P1.47156048O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-366,Na1.1Zr0.6402746Ti0.35506368Sn0.81314191Ge0.19151981P3O12,"['Na2CO3', 'ZrO2', 'TiO2', 'SnO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-367,Na4.40432795Y0.1522539Zr1.37192262Ga0.47582348Si2.37585712P0.62414288O12,"['Na2CO3', 'ZrO2', 'Y2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-368,Na3.40565876Y0.10159531Hf0.54277003Zr0.55888896Nb0.5192607In0.15379661Si2.35992221Sn0.12368839P0.64007779O12,"['Na2CO3', 'HfO2', 'ZrO2', 'Nb2O5', 'In2O3', 'SnO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-369,Na2.58986387La0.44124817Zr1.12654964Ti0.43220219Si0.91317353P2.08682647O12,"['La2O3', 'NH4H2PO4', 'SiO2', 'Na2CO3', 'ZrO2', 'TiO2']",1100.0,0.2,BF
NSC-370,Na4.17489548La0.23157757Zr1.24911952Ti0.51930291Si2.56378196P0.43621804O12,"['Na2CO3', 'ZrO2', 'TiO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-371,Na3.31071955Hf0.76154437In1.12085041Si0.88889465Ge0.11760522P2.11110535O12,"['Na2CO3', 'HfO2', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-372,Na2.86993616Y0.4339169Zr1.01016138Nb0.55592172Si1.7310377P1.2689623O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-373,Na3.67714987Zr0.78296126Ta0.38684314In0.71132496Si2.0183817Ge0.11887064P0.9816183O12,"['Na2CO3', 'ZrO2', 'Ta2O5', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-374,Na2.41176189Y0.56292637Hf0.89145537Ta0.37005006Nb0.1755682Si1.17520271P1.82479729O12,"['Na2CO3', 'HfO2', 'Ta2O5', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-375,Na4.75347213Zr0.86153087Ta0.14946663In0.86978855Si2.60101638Ge0.11921396P0.39898362O12,"['Na2CO3', 'ZrO2', 'Ta2O5', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-376,Na4.10460639Hf0.45898118Zr0.98561999In0.48521379Ga0.07018505Si2.17606152P0.82393848O12,"['Na2CO3', 'HfO2', 'ZrO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-377,Na4.12344882Zr0.68630254In1.31369746Si1.43489238P1.56510762O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-378,Na2.21733166Y0.64231128Hf0.57912024Ta0.68902899Nb0.08953949Si1.15201325P1.84798675O12,"['Na2CO3', 'HfO2', 'Ta2O5', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-379,Na2.63357467Y0.77323637Hf0.88745509Ti0.33930854Si0.62092242P2.37907758O12,"['Na2CO3', 'HfO2', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-380,Na3.65642515Y0.84379651Zr0.61840603Ti0.53779746Si1.48022636P1.51977364O12,"['Na2CO3', 'ZrO2', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-381,Na5.22422804Hf0.18798219Zr1.16489684Zn0.64712097Si2.45505628P0.54494372O12,"['Na2CO3', 'HfO2', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-382,Na3.68868652La0.28636929Zr1.17581775Ti0.53781296Si2.0669821P0.9330179O12,"['Na2CO3', 'ZrO2', 'TiO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-383,Na3.02154743La0.22901086Zr1.53712673Ti0.23386241Si1.51785044P1.48214956O12,"['SiO2', 'Na2CO3', 'ZrO2', 'TiO2', 'La2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-384,Na2.89960908Hf0.67312052In1.19278784Si0.44322041Ge0.13409164P2.55677959O12,"['Na2CO3', 'HfO2', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-385,Na3.49831369Hf0.52382222In1.31804572Ga0.15813206Si0.70410739P2.29589261O12,"['Na2CO3', 'HfO2', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-386,Na0.88191915Zr1.80174468Nb0.19825532P3O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'NH4H2PO4']",1100.0,0.2,BF
NSC-387,Na0.31546184Zr0.1626166Nb0.71321651Ge1.12416689P3O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-388,Na1.1Zr1.42201752Sn0.42522207Ge0.15276041P3O12,"['Na2CO3', 'ZrO2', 'SnO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-389,Na3.41289112La0.19985501Hf1.20205222Nb0.59809277Si2.50086605P0.49913395O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-390,Na4.71523053Hf0.57477175Zr0.82531624In0.49575437Ga0.10415764Si2.6866612P0.3133388O12,"['NH4H2PO4', 'SiO2', 'Na2CO3', 'HfO2', 'ZrO2', 'In2O3', 'Ga2O3']",1100.0,0.2,BF
NSC-391,Na3.3Al0.19324937In1.80675063P3O12,"['Na2CO3', 'In2O3', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-392,Na3.93242913Zr1.75760151In0.24239849Si2.33253708P0.66746292O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-393,Na2.24169102Zr1.47038531In0.52961469Si0.50828624P2.49171376O12,"['Na2CO3', 'ZrO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-394,Na1.1Zr0.26296561Ti0.51697173Ge1.22006266P3O12,"['Na2CO3', 'ZrO2', 'TiO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-395,Na1.1Zr0.76286142Ti0.17525093Sn0.71729602Ge0.34459164P3O12,"['Na2CO3', 'ZrO2', 'TiO2', 'SnO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-396,Na1.1Hf0.58239044Zr1.41760956P3O12,"['Na2CO3', 'HfO2', 'ZrO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-397,Na1.1Sn1.40425733Ge0.59574267P3O12,"['Na2CO3', 'SnO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-398,Na1.1Hf1.67166393Ti0.32833607P3O12,"['Na2CO3', 'HfO2', 'TiO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-399,Na1.1Ti1.41606403Ge0.58393597P3O12,"['Na2CO3', 'TiO2', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-400,Na1.14329832La0.34949101Hf0.68465652Nb0.96585247Si0.65572356P2.34427644O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
